ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_2849,0.6,0.431818182,0.6,0.285714286,1,1,0.5,0.532257526,0.211269415,0.392857577,0.322581675,0.409087769,0.543860963,0.364866633,0.26374,0.567575603,0.611110471,0.411766512,0.471263152,0.321422653,0.30488086,0.478881738,0.481480261,0.604939031,0.662498334,0.533328604,0.310344828,0.581085875,0.351347465,0.451613663,0.6,0.515146625,0.397591245,0.610389897,0.48101858,0.558143602,0.397261377,0.466672018,0.289848797,0.43037718,0.486841352,0.421050886,0.108109072,0.123283708,0.086951361,0.0270247516,0.0399990613,0.408451573,0.457141306,0.470588893,0.470588893,0.470588893,0.457141306,0.492533638,0.485297958,0.485287329,0.485297958,0.51562552,0.499994531,0.51562552,0.515624146,0.492301557,0.515624146,0.0746268657,0
TRAIN_2850,1,0.431818182,0.58,0.428571429,0,0.5,0.5,0.612909688,0.140846277,0.517856059,0.51613281,0.712120863,0.719294115,0.608115018,0.26374,0.729733265,0.694444765,0.294121862,0.643673664,0.5,0.30488086,0.676056505,0.604937865,0.728394303,0.687498078,0.613331442,0.499994483,0.648646457,0.121621066,0.677420494,0.812494305,0.696970675,0.301209618,0.54545856,0.658234193,0.639530435,0.315068178,0.333337156,0.521742268,0.734171511,0.750002862,0.723683629,0.0405394156,0.0684949672,0.086951361,0.0810742549,0.0666690133,0.478871067,0.571423918,0.544119455,0.544119455,0.544119455,0.571423918,0.567163678,0.617648979,0.602935019,0.617648979,0.750002773,0.687495215,0.750002773,0.749991797,0.707691796,0.749991797,0.0746268657,0
TRAIN_2851,0.6,0.454545455,0.54,0.142857143,1,0.5,0.5,0.516131545,0.323942154,0.464281811,0.467739703,0.606066189,0.649122995,0.364866633,0.37363,0.608115018,0.652783382,0.352944187,0.574715804,0.38095534,0.402443174,0.591547963,0.641977343,0.64198176,0.612498847,0.506667748,0.413793103,0.608106054,0.459452798,0.629040044,0.699994937,0.590901267,0.506027127,0.72727072,0.658234193,0.511624348,0.520545423,0.50666789,0.521742268,0.607588662,0.657898051,0.592101773,0.135139313,0.0410945693,0.115939544,0.0945926443,0.0399990613,0.492957022,0.542858694,0.558827803,0.558827803,0.558827803,0.542858694,0.582085208,0.573531972,0.602935019,0.573531972,0.640618586,0.656246924,0.640618586,0.64061731,0.646148563,0.64061731,0.0895522388,1
TRAIN_2852,0.6,0.568181818,0.58,0.357142857,1,0.5,0.5,0.354838351,0.450701662,0.482143941,0.435484729,0.257571221,0.350877005,0.0675696567,0.03297,0.108109072,0.0416729109,0.0705929315,0.0344842172,0.0595223299,0.0975623141,0.0704297004,0.0987682808,0.222225638,0.224997694,0.146660046,0.172413793,0.310813139,0.256757867,0.41935218,0.0875006328,0.196970675,0.0481960546,0.142855566,0.0506282583,0.0581381368,0.109590933,0.146670642,0.260871134,0.0253143166,0.0394816672,0.0657854017,0.675672783,0.643830993,0.681156362,0.608111034,0.666666667,0.0281719103,0.0285652245,0.029405519,0.029405519,0.029405519,0.0285652245,0.0298542548,0.0294149654,0.0294146064,0.0294149654,0.03125104,0,0.03125104,0.031248291,0.0307716166,0.031248291,0.626865672,1
TRAIN_2853,0.2,0.613636364,0.56,0.357142857,1,0.5,0.5,0.37097546,0.464788431,0.553568176,0.419357242,0.13636259,0.333336901,0.0405394156,0.02198,0.108109072,0.208329971,0.0470619543,0,0.0714330102,0.109756231,0.0140906725,0.148146927,0.148150425,0.0749992313,0.266669369,0.0172358621,0.351353543,0.297294799,0.467744404,0.0499974687,0.303029325,0.0240980273,0.220779794,0.0379739785,0.0232486966,0.0821931995,0.133334862,0.202903781,0.0632914245,0.0394816672,0.0394690305,0.68919385,0.657537219,0.739132728,0.594592644,0.653337557,0.0140859552,0.0142880408,0.0147083478,0.0147083478,0.0147083478,0.0142880408,0.0298542548,0.0147020415,0.0294146064,0.0147020415,0.0156199732,0.031248291,0.0156199732,0.0156296142,0.0461574248,0.0156296142,0.611940299,1
TRAIN_2854,0.8,0.318181818,0.26,1,1,0.5,0.5,0.596783707,0.521124801,0.553568176,0.51613281,0.530307916,0.438598932,0.675684675,0.57143,0.702703024,0.569449088,0.647055813,0.701147359,0.595233656,0.560975074,0.577469121,0.530858907,0.69136182,0.687498078,0.559999595,0.431028966,0.608106054,0.554052666,0.645159011,0.499994937,0.469695992,0.626506782,0.441559588,0.49367286,0.604651925,0.547943156,0.733330276,0.550719931,0.594937137,0.565793239,0.552632742,0.0540604821,0.0821891387,0.0434690863,0.108111034,0.0399990613,0.577462472,0.628576082,0.617650017,0.617650017,0.617650017,0.628576082,0.611939463,0.617648979,0.573531148,0.617648979,0.60937864,0.546872437,0.60937864,0.609369019,0.553844791,0.609369019,0.0746268657,0
TRAIN_2855,0.2,0.613636364,0.46,1,1,0.5,0.5,0.500005565,0.521124801,0.285709082,0.435484729,0.0454503581,0.508770052,0.25675756,0.63736,0.68919385,0.527776177,0.505880185,0.609200021,0.333333333,0.365850446,0.239434953,0.580248541,0.604939031,0.625003844,0.440000405,0.431028966,0.43243435,0.513515734,0.596778561,0.487500633,0.681813292,0.5180709,0.246754537,0.164550194,0.662790062,0.438363731,0.679998624,0.362323025,0.0886057411,0.0921048113,0.0394690305,0.0675696567,0.123283708,0.130433636,0.108111034,0.0399990613,0.591548427,0.557146735,0.60294167,0.60294167,0.60294167,0.557146735,0.567163678,0.529414965,0.455883458,0.529414965,0.343750347,0.281245557,0.343750347,0.312493848,0.261536587,0.312493848,0.0895522388,1
TRAIN_2856,0.8,0.590909091,0.52,0.0714285714,0,0,0.5,0.33871237,0.0845099068,0.196422717,0.16129616,0.696966905,0.438598932,0.270278627,0.20879,0.716224091,0.444441883,0.32941321,0.31034738,0.273811003,0.219512463,0.366203682,0.395062135,0.506178912,0.487500128,0.279994731,0.293097931,0.41892426,0.216210665,0.596778561,0.449997469,0.484842617,0.192773736,0.493509074,0.683542753,0.255812174,0.191784132,0.413340366,0.376805841,0.696194403,0.750002862,0.697367258,0.121618247,0.136989934,0.0144940916,0.0810742549,0.106668075,0.295774213,0.299994571,0.294122249,0.294122249,0.294122249,0.299994571,0.298508966,0.323531972,0.367650374,0.323531972,0.54687656,0.531242822,0.54687656,0.593750342,0.630762755,0.593750342,0.104477612,0
TRAIN_2857,1,0.636363636,0.76,0.0714285714,1,0.5,0.5,0.33871237,0.169019814,0.357145459,0.225806108,0.727274821,0.719294115,0.378387699,0.24176,0.662163608,0.652783382,0.282351255,0.390799979,0.44047767,0.317074777,0.352113009,0.444440782,0.506178912,0.487500128,0.186666532,0.499994483,0.243242421,0.405400131,0.677420494,0.637503164,0.803029325,0.289155364,0.558440412,0.708862452,0.290701614,0.232874978,0.440000459,0.521742268,0.734171511,0.776320158,0.736847341,0.0135091746,0.095895365,0.115939544,0.0270247516,0.026669952,0.380279663,0.371423918,0.382349983,0.382349983,0.382349983,0.371423918,0.388060537,0.411765986,0.455883458,0.411765986,0.640618586,0.624998633,0.640618586,0.671876538,0.707691796,0.671876538,0.0597014925,1
TRAIN_2858,0.8,0.295454545,0.18,0,1,0.5,0,0.709676701,0.42253883,0.696428788,0.677418325,0.621208632,0.263155078,0.68919385,0.51648,0.581084777,0.749997118,0.588233488,0.758621054,0.642855663,0.548781157,0.718316691,0.716045313,0.802469515,0.762497309,0.880000811,0.465522759,0.783787893,0.513515734,0.451613663,0.424998734,0.10605865,0.457831073,0.714288868,0.658234193,0.569762485,0.712329555,0.613331193,0.695644329,0.632902979,0.657898051,0.671050886,0.108109072,0.0136941715,0.115939544,0.0540495033,0.0399990613,0.563386798,0.699994571,0.676472232,0.676472232,0.676472232,0.699994571,0.716412564,0.705882993,0.676471535,0.705882993,0.718751733,0.671876538,0.718751733,0.703124829,0.615388024,0.703124829,0.0597014925,0
TRAIN_2859,1,0.363636364,0.38,0.285714286,1,1,0.5,0.33871237,0.521124801,0.750003036,0.612908377,0.712120863,0.491229948,0.527036187,0.58242,0.581084777,0.833331412,0.399995906,0.68965262,0.595233656,0.731711868,0.830982916,0.765434947,0.530863818,0.449995388,0.559999595,0.655172414,0.472974753,0.4324316,0.500005887,0.662501898,0.39394135,0.722898891,0.623382788,0.810130107,0.744187826,0.821920488,0.720005963,0.797096219,0.708857194,0.828943302,0.5,0.0810788313,0.0274003978,0.115939544,0.0945926443,0.053339904,0.605634382,0.685717388,0.720586099,0.720586099,0.720586099,0.685717388,0.776121074,0.720585035,0.808815794,0.720585035,0.734371707,0.781251025,0.734371707,0.718743506,0.692305988,0.718743506,0.0895522388,0
TRAIN_2860,0.8,0.386363636,0.48,0.142857143,0,0.5,0.5,0.483879584,0.281692553,0.499993929,0.435484729,0.530307916,0.649122995,0.594593952,0.27473,0.567575603,0.652783382,0.341173581,0.563221065,0.36904466,0.353656529,0.577469121,0.567898386,0.617286607,0.587499103,0.506667748,0.431028966,0.608106054,0.554052666,0.403221439,0.6,0.636362658,0.530125155,0.766238354,0.594940516,0.430237515,0.397261377,0.50666789,0.420290378,0.569611554,0.578946163,0.578949114,0.0540604821,0.0410945693,0.0724572695,0.0270247516,0.053339904,0.450709439,0.514282612,0.500005588,0.500005588,0.500005588,0.514282612,0.522387893,0.544117007,0.544116542,0.544117007,0.624998613,0.609369019,0.624998613,0.624998633,0.600002215,0.624998633,0.0447761194,0
TRAIN_2861,1,0.227272727,0.32,0.785714286,1,1,1,0.741939792,0.492961968,0.678566658,0.774193892,0.454549642,0.438598932,0.729733265,0.58242,0.310818042,0.708335735,0.494119815,0.804600011,0.75,0.475606678,0.647886991,0.814813594,0.876544728,0.737497566,0.986664505,0.482758621,0.959459596,0.486484266,0.435482921,0.775001266,0.272725317,0.614463009,0.519483817,0.544301118,0.686049689,0.712329555,0.573335321,0.768118557,0.518982921,0.513158648,0.513163712,0.121618247,0.123283708,0.0579631779,0.121617396,0.0399990613,0.591548427,0.757146735,0.735294446,0.735294446,0.735294446,0.757146735,0.776121074,0.779414965,0.705875407,0.779414965,0.718751733,0.624998633,0.718751733,0.671876538,0.492301557,0.671876538,0.104477612,0
TRAIN_2862,0.6,0.227272727,0.36,0,0,0.5,0.5,0.725813811,0.591547939,0.82142727,0.806459511,0.333329495,0.210524063,0.878381753,0.67033,0.45946653,0.805560999,0.529411163,0.827589489,0.595233656,0.634149554,0.760565047,0.851853073,0.839512245,0.750002562,0.906661668,0.67241931,0.891888879,0.540536932,0.16129564,0.662501898,0.0909120248,0.698800864,0.285711132,0.417724903,0.744187826,0.835613601,0.706670183,0.753623711,0.392400072,0.434206761,0.315785402,0.0675696567,0.0684949672,0.0144940916,0.121617396,0.026669952,0.661978203,0.828576082,0.808825009,0.808825009,0.808825009,0.828576082,0.85073992,0.838234014,0.779411923,0.838234014,0.687500693,0.578120728,0.687500693,0.624998633,0.399997785,0.624998633,0.0895522388,1
TRAIN_2863,1,0.568181818,0.54,0.0714285714,1,0.5,0.5,0.274197318,0.0845099068,0.160710599,0.177423647,0.621208632,0.859647058,0.175678729,0.1978,0.675684675,0.41667147,0.270590884,0.252873685,0.17856699,0.219512463,0.267604467,0.456790937,0.444441029,0.437500641,0.413329415,0.396557241,0.716217175,0.229726399,0.903227326,0.562496836,0.984842617,0.240969791,0.72727072,0.632914494,0.232552547,0.246579598,0.426664679,0.405795532,0.632902979,0.684215346,0.631581856,0.108109072,0.0548007956,0.0289881832,0.121617396,0.0133291093,0.309860169,0.285717388,0.294122249,0.294122249,0.294122249,0.285717388,0.313430497,0.308819048,0.367650374,0.308819048,0.51562552,0.546872437,0.51562552,0.562502051,0.67692018,0.562502051,0.0746268657,0
TRAIN_2864,0.8,0.454545455,0.46,0,1,0.5,0.5,0.564520617,0.507048736,0.607142423,0.580642758,0.515153958,0.473679141,0.635133367,0.58242,0.445945464,0.652783382,0.576473117,0.678157881,0.714288673,0.756099703,0.633808149,0.666666667,0.679014243,0.662498334,0.746666126,0.482758621,0.662166682,0.527021198,0.548386337,0.487500633,0.454538609,0.614463009,0.610389897,0.582275097,0.674419876,0.561647776,0.50666789,0.594204468,0.544297238,0.592110535,0.526316371,0.108109072,0.0274003978,0.086951361,0.0810742549,0.0933389654,0.577462472,0.657141306,0.647066713,0.647066713,0.647066713,0.657141306,0.671636779,0.661765986,0.632349626,0.661765986,0.640618586,0.593750342,0.640618586,0.624998633,0.553844791,0.624998633,0.0895522388,0
TRAIN_2865,1,0.522727273,0.44,1,1,1,0.5,0.500005565,0.647884309,0.589280293,0.548387784,0.242428779,0.350877005,0.662163608,0.7033,0.702703024,0.625001441,0.635295442,0.678157881,0.607144337,0.658537388,0.619717477,0.654316511,0.629634184,0.612498847,0.613331442,0.465522759,0.554055561,0.621621066,0.403221439,0.58749557,0.378783967,0.734942664,0.246754537,0.25316357,0.767447453,0.575340889,0.720005963,0.478257732,0.341771439,0.276314434,0.276316371,0.0810788313,0.0136941715,0.130433636,0.0540495033,0.119997184,0.647892248,0.671429347,0.69118058,0.69118058,0.69118058,0.671429347,0.686569503,0.676468028,0.602935019,0.676468028,0.51562552,0.437497949,0.51562552,0.484375854,0.369226168,0.484375854,0.0746268657,0
TRAIN_2866,0.8,0.568181818,0.42,0.0714285714,1,0.5,0.5,0.467742474,0.140846277,0.17857273,0.193551134,0.590912231,0.491229948,0.405406048,0.24176,0.621624193,0.347228146,0.32941321,0.37930524,0.404755986,0.317074777,0.309864654,0.395062135,0.604939031,0.587499103,0.359997568,0.24137931,0.41892426,0.364863199,0.548386337,0.449997469,0.5,0.240969791,0.63636464,0.607594796,0.267441988,0.136988666,0.320001376,0.260871134,0.620251453,0.644733679,0.644734515,0.0675696567,0,0.0579631779,0.0135063623,0.0799981227,0.323946124,0.328570653,0.323527768,0.323527768,0.323527768,0.328570653,0.298508966,0.352936055,0.323528465,0.352936055,0.531245493,0.46874624,0.531245493,0.562502051,0.584616407,0.562502051,0.0298507463,1
TRAIN_2867,0.8,0.727272727,0.62,0.357142857,1,0.5,0.5,0.403227422,0.492961968,0.535718189,0.532260297,0.0606043159,0.385967916,0.0945998977,0.03297,0.0540604821,0.0277819406,0.0588223253,0.0919579125,0.0476220068,0.109756231,0.0140906725,0.0493786465,0.0493800594,0.0749992313,0.119999189,0.293097931,0.0135202246,0.283779065,0.04838045,0.0999949375,0.515146625,0.0240980273,0.142855566,0.0126542797,0.0116298134,0.150693286,0.146670642,0.217386597,0.037965842,0.0921048113,0.0394690305,0.716212199,0.684925562,0.724638637,0.635135785,0.746664789,0.0281719103,0.0142880408,0.0147083478,0.0147083478,0.0147083478,0.0142880408,0.0149327244,0.0147020415,0.0294146064,0.0147020415,0.0156199732,0.0156296142,0.0156199732,0.0156296142,0.0461574248,0.0156296142,0.671641791,0
TRAIN_2868,0.8,0.340909091,0.38,1,1,1,0.5,0.451616493,0.718307447,0.553568176,0.59678089,0.196966905,0.561401068,0.554054536,0.79121,0.810812096,0.625001441,0.729409116,0.712642098,0.654755986,0.76829362,0.436621551,0.703706145,0.592591454,0.562499359,0.5466641,0.534488276,0.662166682,0.635136801,0.709681977,0.58749557,0.696970675,0.819280518,0.246754537,0.189869893,0.686049689,0.616443243,0.853340825,0.521742268,0.202525799,0.30263173,0.157898227,0.0675696567,0.123283708,0.130433636,0.0810742549,0.0666690133,0.704225787,0.685717388,0.720586099,0.720586099,0.720586099,0.685717388,0.701491034,0.661765986,0.602935019,0.661765986,0.468754507,0.406249658,0.468754507,0.437497949,0.384611976,0.437497949,0.104477612,1
TRAIN_2869,0.6,0.409090909,0.32,0,1,0.5,0.5,0.548394636,0.436625598,0.625004554,0.564515271,0.606066189,0.491229948,0.567575603,0.49451,0.581084777,0.708335735,0.470588837,0.632189499,0.547622007,0.451218843,0.704226019,0.69135599,0.679014243,0.637498591,0.626666937,0.620689655,0.702707085,0.4324316,0.532255596,0.624998734,0.39394135,0.590364982,0.675321235,0.696208172,0.709298386,0.643840976,0.733330276,0.681161512,0.721519986,0.592110535,0.473683629,0.027030241,0.0410945693,0,0.135135785,0.0666690133,0.563386798,0.657141306,0.661763884,0.661763884,0.661763884,0.657141306,0.686569503,0.676468028,0.676471535,0.676468028,0.687500693,0.687495215,0.687500693,0.671876538,0.615388024,0.671876538,0.0895522388,0
TRAIN_2870,1,0.681818182,0.56,1,1,0.5,0.5,0.419364532,0.591547939,0.517856059,0.51613281,0.0757582736,0.508770052,0.68919385,0.64835,0.74324244,0.625001441,0.647055813,0.643673664,0.416666667,0.46341276,0.535208935,0.679016822,0.629634184,0.487500128,0.493332252,0.534488276,0.337843453,0.581084134,0.467744404,0.537498102,0.651509284,0.674702836,0.298704023,0.151895914,0.732558012,0.452056844,0.746666055,0.652171821,0.139234374,0.0921048113,0.118418144,0.0675696567,0.123283708,0.0289881832,0.040543141,0,0.633806292,0.642853265,0.661763884,0.661763884,0.661763884,0.642853265,0.641793718,0.647053062,0.558823845,0.647053062,0.437503467,0.359371753,0.437503467,0.390620044,0.292308204,0.390620044,0.0746268657,0
TRAIN_2871,0.8,0.5,0.48,1,1,0.5,0,0.645161649,0.450701662,0.0892863648,0.306454188,0.0454503581,0.29824599,0.243248386,0.61538,0.68919385,0.180559558,0.399995906,0.459768413,0.297622007,0.353656529,0.084508542,0.407401303,0.740741879,0.725002819,0.719995136,0.379310345,0.243242421,0.337831731,0.0645111914,0.4,0.439391983,0.457831073,0.220779794,0.101267656,0.662790062,0.438363731,0.653338532,0.376805841,0.0759429498,0.144739403,0.0789491136,0.0540604821,0.109589536,0.144927727,0.040543141,0.106668075,0.507042978,0.485717388,0.500005588,0.500005588,0.500005588,0.485717388,0.447757853,0.441180952,0.308821161,0.441180952,0.265628293,0.171871069,0.265628293,0.26562688,0.200004431,0.26562688,0.0895522388,0
TRAIN_2872,1,0.454545455,0.42,0.5,0,0.5,0.5,0.548394636,0.281692553,0.589280293,0.51613281,0.545450358,0.473679141,0.756763506,0.3956,0.702703024,0.625001441,0.435297489,0.632189499,0.61904466,0.524393322,0.633808149,0.629627188,0.666666667,0.650003587,0.706669774,0.310344828,0.648646457,0.351347465,0.435482921,0.537498102,0.484842617,0.325297164,0.519483817,0.544301118,0.534883975,0.50685231,0.533339449,0.507247423,0.569611554,0.592110535,0.618418144,0.0945998977,0.0274003978,0.101445453,0.108111034,0.0666690133,0.478871067,0.585711959,0.544119455,0.544119455,0.544119455,0.585711959,0.582085208,0.602936055,0.558823845,0.602936055,0.640618586,0.578120728,0.640618586,0.64061731,0.569230599,0.64061731,0.0746268657,0
TRAIN_2873,0.8,0.568181818,0.6,0,1,1,0.5,0.322586389,0.535211569,0.625004554,0.580642758,0.393945326,0.561401068,0.635133367,0.61538,0.527036187,0.680553794,0.576473117,0.701147359,0.595233656,0.53658724,0.661977663,0.69135599,0.469136182,0.474995131,0.57333509,0.482758621,0.621626278,0.581084134,0.403221439,0.550002531,0.651509284,0.578310727,0.467534331,0.367085506,0.604651925,0.643840976,0.640002752,0.507247423,0.518982921,0.421053837,0.513163712,0.108109072,0.0274003978,0.101445453,0.121617396,0.026669952,0.577462472,0.642853265,0.647066713,0.647066713,0.647066713,0.642853265,0.671636779,0.647053062,0.632349626,0.647053062,0.5781276,0.546872437,0.5781276,0.546872437,0.492301557,0.546872437,0.0895522388,0
TRAIN_2874,0.2,0.659090909,0.54,0,0,0.5,0.5,0.451616493,0.36620246,0.517856059,0.51613281,0.181812948,0.263155078,0.608115018,0.49451,0.432436289,0.5972195,0.399995906,0.68965262,0.547622007,0.560975074,0.521130093,0.69135599,0.567906548,0.587499103,0.4533359,0.275862069,0.310813139,0.391884397,0.354840989,0.237493039,0.454538609,0.457831073,0.233761646,0.202535312,0.430237515,0.493159197,0.520003669,0.304343642,0.240502907,0.328949025,0.263152659,0.135139313,0.136989934,0.115939544,0.0675678926,0.0133291093,0.464785112,0.571423918,0.558827803,0.558827803,0.558827803,0.571423918,0.582085208,0.573531972,0.499994632,0.573531972,0.437503467,0.375001367,0.437503467,0.390620044,0.307694012,0.390620044,0.0746268657,1
TRAIN_2875,0.6,0.590909091,0.58,0.357142857,1,0.5,0.5,0.516131545,0.619721476,0.696428788,0.564515271,0.181812948,0.578941173,0.0810907231,0.05495,0.0945998977,0.138886647,0.0235309772,0.0344842172,0.0714330102,0.0853683968,0.21127727,0.0246893233,0.135802849,0.187503203,0.0266608569,0.172413793,0.148651525,0.378378934,0.16129564,0.137498102,0.242421309,0.0481960546,0.142855566,0.101267656,0.0116298134,0.273977332,0.0800032107,0.260871134,0.0253143166,0.0789518871,0.0394690305,0.810812096,0.808221325,0.855072273,0.783777933,0.773334741,0.0281719103,0.0285652245,0.029405519,0.029405519,0.029405519,0.0285652245,0.0447757853,0.0441170069,0.0735257807,0.0441170069,0.0468710132,0.0468779053,0.0468710132,0.0468779053,0.0307716166,0.0468779053,0.76119403,0
TRAIN_2876,0.8,0.386363636,0.42,0.785714286,1,0.5,0.5,0.741939792,0.549298338,0.642854541,0.645163351,0.287879137,0.333336901,0.74324244,0.62637,0.608115018,0.680553794,0.600004094,0.735631576,0.61904466,0.475606678,0.633808149,0.728395469,0.827164669,0.775002306,0.706669774,0.431028966,0.810808072,0.5675684,0.41935218,0.424998734,0.31817595,0.578310727,0.519483817,0.177215613,0.686049689,0.630136356,0.746666055,0.594204468,0.405062863,0.394736541,0.28946903,0.0540604821,0.0136941715,0.0724572695,0.121617396,0.0399990613,0.619720337,0.714282612,0.705888927,0.705888927,0.705888927,0.714282612,0.716412564,0.720585035,0.617642323,0.720585035,0.54687656,0.46874624,0.54687656,0.515624146,0.399997785,0.515624146,0.0597014925,0
TRAIN_2877,1,0.5,0.58,0.785714286,1,0.5,0.5,0.725813811,0.563385106,0.732140906,0.725811431,0.227274821,0.631572188,0.770272681,0.63736,0.472975705,0.708335735,0.576473117,0.862073706,0.714288673,0.792681454,0.676056505,0.790124271,0.876544728,0.725002819,0.706669774,0.482758621,0.270272736,0.608105332,0.41935218,0.6,0.636362658,0.662648582,0.688314125,0.329111527,0.662790062,0.726034175,0.440000459,0.637676975,0.278480014,0.315796101,0.276316371,0.108109072,0.0274003978,0.0289881832,0.0675678926,0.053339904,0.647892248,0.771423918,0.750002794,0.750002794,0.750002794,0.771423918,0.776121074,0.779414965,0.676471535,0.779414965,0.593747573,0.531242822,0.593747573,0.531242822,0.415383593,0.531242822,0.0746268657,0
TRAIN_2878,0.6,0.25,0.4,0,1,1,0.5,0.854843915,0.732394215,0.785715153,0.887096946,0.36363741,0.70175401,0.770272681,0.72527,0.770272681,0.805560999,0.800002047,0.896557923,0.75,0.53658724,0.816904075,0.888892551,0.950619941,0.837496541,0.946668153,0.724137931,0.945949507,0.837842001,0.435482921,0.725003797,0.636362658,0.795182491,0.805194949,0.303791828,0.837215403,0.739727288,0.906672476,0.89854811,0.367085755,0.473688428,0.381581856,0.0135091746,0.109589536,0.0144940916,0.0135063623,0.106668075,0.816903146,0.871429347,0.882355571,0.882355571,0.882355571,0.871429347,0.895515705,0.882351021,0.794119226,0.882351021,0.703120667,0.64061731,0.703120667,0.656246924,0.538458982,0.656246924,0.0895522388,0
TRAIN_2879,0.6,0.409090909,0.38,0,1,0.5,0.5,0.564520617,0.380278524,0.446431824,0.467739703,0,0.0877219267,0.567575603,0.51648,0.405406048,0.513885206,0.317642603,0.609200021,0.55952233,0.426831008,0.464791065,0.604937865,0.679014243,0.662498334,0.706669774,0.258626207,0.445944439,0.351347465,0.435482921,0.237493039,0.0909120248,0.4819291,0.337660617,0.126576215,0.546513789,0.520545423,0.466672018,0.318838488,0.0886057411,0.0789518871,0.105265485,0.027030241,0.0410945693,0.115939544,0.0135063623,0.026669952,0.450709439,0.571423918,0.544119455,0.544119455,0.544119455,0.571423918,0.567163678,0.558819048,0.455883458,0.558819048,0.343750347,0.26562688,0.343750347,0.296875171,0.169232814,0.296875171,0.0149253731,1
TRAIN_2880,1,0.727272727,0.78,0.357142857,1,0.5,0.5,0.500005565,0.591547939,0.696428788,0.59678089,0.287879137,0.561401068,0.0810907231,0.03297,0.0675696567,0.333337176,0.0470619543,0.149421033,0.0952336565,0.0853683968,0.295773981,0.209875729,0.246910544,0.237502691,0.226662884,0.465522759,0.337843453,0.378378934,0.354840989,0.149992406,0.5,0.0481960546,0.129873714,0.101267656,0.10464646,0.561647776,0.159994955,0.434785224,0.126582849,0.0789518871,0.0263163712,0.797302922,0.780820927,0.855072273,0.77027157,0.800004693,0.11267736,0.157135878,0.176466644,0.176466644,0.176466644,0.157135878,0.223878926,0.176468028,0.235295381,0.176468028,0.140624133,0.171871069,0.140624133,0.109374487,0.107689581,0.109374487,0.791044776,0
TRAIN_2881,0.6,0.477272727,0.6,0,0,0.5,0.5,0.516131545,0.408452061,0.535718189,0.51613281,0.590912231,0.561401068,0.500005946,0.48352,0.675684675,0.666662824,0.517650792,0.609200021,0.511900323,0.439024926,0.676056505,0.69135599,0.617286607,0.637498591,0.5466641,0.517241379,0.608106054,0.527021198,0.483875146,0.612494305,0.484842617,0.4819291,0.714288868,0.556966537,0.569762485,0.520545423,0.5866711,0.391300687,0.594937137,0.671050975,0.618418144,0.135139313,0.0548007956,0.115939544,0,0.119997184,0.549300843,0.6,0.60294167,0.60294167,0.60294167,0.6,0.626860994,0.617648979,0.617642323,0.617648979,0.656249653,0.64061731,0.656249653,0.656246924,0.630762755,0.656246924,0.0895522388,1
TRAIN_2882,1,0.340909091,0.42,0.5,0,0.5,0.5,0.548394636,0.42253883,0.571430306,0.51613281,0.530307916,0.456139037,0.621624193,0.51648,0.513515121,0.666662824,0.517650792,0.609200021,0.452377993,0.426831008,0.577469121,0.641977343,0.666666667,0.650003587,0.640002432,0.396557241,0.635136368,0.459452798,0.403221439,0.6,0.378783967,0.554223182,0.584415154,0.569620817,0.558143602,0.589045509,0.413340366,0.536225085,0.531645712,0.644733679,0.605265485,0.0675696567,0.0136941715,0.130433636,0.0810742549,0.0933389654,0.521128933,0.614288041,0.60294167,0.60294167,0.60294167,0.614288041,0.626860994,0.617648979,0.602935019,0.617648979,0.656249653,0.609369019,0.656249653,0.64061731,0.553844791,0.64061731,0.0746268657,0
TRAIN_2883,0.6,0.681818182,0.62,0.642857143,0,0.5,0.5,0.483879584,0.169019814,0.464281811,0.403229755,0.742428779,0.473679141,0.594593952,0.2967,0.851351512,0.555558117,0.364704558,0.50574737,0.357144337,0.426831008,0.577469121,0.61728802,0.629634184,0.575004356,0.466661262,0.482758621,0.43243435,0.13512653,0.467744404,0.58749557,0.378783967,0.325297164,0.662339383,0.670888473,0.488375652,0.410965997,0.520003669,0.579709622,0.658228561,0.868413522,0.815785402,0.0405394156,0.0136941715,0.0724572695,0.0135063623,0.026669952,0.436623483,0.499994571,0.485297241,0.485297241,0.485297241,0.499994571,0.507466362,0.544117007,0.544116542,0.544117007,0.703120667,0.656246924,0.703120667,0.73437312,0.707691796,0.73437312,0.0447761194,0
